Sentence,Rating,llm_gene_CEFR1,llm_gene_CEFR2,llm_gene_CEFR3,P_CEFR1,P_CEFR2,P_CEFR3,R_CEFR1,R_CEFR2,R_CEFR3,STS_CEFR1,STS_CEFR2,STS_CEFR3,AS_CEFR1,AS_CEFR2,AS_CEFR3,CP_CEFR1,CP_CEFR2,CP_CEFR3,REFEREE_CEFR1,REFEREE_CEFR2,REFEREE_CEFR3,SLEDELTA_CEFR1,SLEDELTA_CEFR2,SLEDELTA_CEFR3,COLA_CEFR1,COLA_CEFR2,COLA_CEFR3,pred_1,pred_2,pred_3
"Constructing a cipher or hash to exhibit a substantial avalanche effect is one of the primary design objectives , and mathematically the construction takes advantage of the butterfly effect .",6,We want our secret code to be hard to break.,"If we make a mistake, our code will change completely. We use maths to help us understand this.",One important thing when making a code is to make small changes have big effects. We use rules to do this.,0.29763275,0.2040435,0.1959207,-0.025911724,0.003960652,0.056074154,0.323835015296936,0.1649875789880752,0.2927031219005584,0.1908630430698394,0.0027604410424828,0.188166856765747,0.0,0.0,0.0,-0.0631142854690551,0.3211655020713806,0.6938506364822388,4.990437269210815,4.713153600692749,3.881624698638916,1,1,1,2,3,3
"In organisms that use chromosomal crossover to exchange DNA and recombine genes , errors in alignment during meiosis can also cause mutations .",6,"Sometimes, babies are born wrongly.",Cells can make mistakes when they divide. This can change the genes.,"When cells divide, they can make mistakes that change the genes.",0.2927733,0.4048509,0.3966234,-0.07345299,0.09656463,0.13584536,0.2715394794940948,0.6020113825798035,0.6235064268112183,0.0527566522359848,0.5685005784034729,0.7495061159133911,0.0,0.0,0.0,0.2882802188396454,0.8132181763648987,0.7471192479133606,4.520421892404556,4.47248449921608,4.046004444360733,1,1,1,2,3,3
The kinetoplastids were first defined by Bronislaw M. Honigberg in 1963 as the members of the flagellated protozoans .,6,Honigberg said that kinetoplastids are small animals with tails.,"In 1963, a man named Bronislaw Honigberg found a new kind of small animal with a long tail.",Kinetoplastids are small animals that move using a whip-like tail. They were first found in 1963. Original text: B1 level language learners Can read straightforward factual texts on subjects related to their field of interest with a satisfactory level of comprehension.,0.40260386,0.40720403,0.06838853,0.12821588,0.18278176,0.068051614,0.6436996459960938,0.3963963985443115,0.6320770382881165,0.0064404937438666,0.4685122072696686,0.0227338094264268,0.0,0.0,0.0,0.844782292842865,0.741290271282196,0.1197139322757721,1.452696681022644,2.158685564994812,-1.399875983595848,1,1,1,5,3,5
"In organic synthesis , an important dyotropic reaction is the conversion of 4 - substituted - gamma-lactones to butyrolactones .",6,Chemists make new things.,Chemists change one kind of molecule into another kind of molecule.,Chemists change one kind of chemical into another through a chemical reaction.,0.055024598,0.06430273,0.13648663,-0.34028813,-0.21321337,-0.18198058,0.1856832802295684,0.2931623458862304,0.2710370123386383,0.8096392750740051,0.9152693152427672,0.9231492280960084,0.0,0.0,0.0,0.0859545767307281,0.3774186372756958,0.4394107758998871,4.132478415966034,3.02915757894516,2.208627164363861,1,1,1,2,3,3
"Within the modern synthesis of the early 20th century , macroevolution is thought of as the compounded effects of microevolution .",6,Things can change over time.,Small changes can add up and become big changes.,Scientists used to think that big changes in species come from small changes.,0.23095813,0.108099684,0.23807238,-0.07216118,-0.056741633,0.072638005,0.1747452914714813,0.3560729324817657,0.4103043377399444,0.8127513527870178,0.4895811080932617,0.2588030993938446,0.0,0.0,0.0,-0.2302929311990738,-0.1349389255046844,0.4894113540649414,3.5375171303749084,3.169860661029816,3.114652454853058,1,1,1,1,2,3
It follows from the second law of thermodynamics that the entropy of a system that is not isolated may decrease .,6,We can make things less messy if we change something else.,"When you put things together, they become more organized.","When two systems are connected, the disorder of each one might become smaller.",0.17149575,0.201996,0.34993806,0.054423325,0.056913543,0.22351666,0.1590774804353714,0.1516818702220916,0.5474265217781067,0.0246170181781053,0.1070674657821655,0.3521856963634491,0.0,0.0,0.0,-0.0664715766906738,-0.3449640274047851,0.0700361281633377,4.119722694158554,3.63085088133812,3.4952565133571625,1,1,1,3,2,3
Most hormones initiate a cellular response by initially binding to either cell membrane associated or intracellular receptors .,6,Special helpers attach to cells first.,Some hormones attach to special helpers on the surface of cells.,Most hormones start a reaction inside cells by sticking to special helpers on the cells.,0.4130575,0.5011375,0.52081054,0.057229064,0.18975331,0.25729203,0.3032759726047516,0.6678737998008728,0.7656427621841431,0.4526632130146026,0.0659113451838493,0.5785993337631226,0.0,0.0,0.0,-0.3318506479263305,0.4197673201560974,0.5636714100837708,4.265739269554615,3.7228887751698494,3.03401143103838,1,1,1,2,3,3
"Different attack models are used for other cryptographic systems , or more generally for all kind of security systems .",6,We can keep things safe in different ways.,Some computers use different ways to keep hackers out.,Other types of encryption protect information in different ways. They also keep data safe.,0.26721457,0.2745471,0.2858317,-0.053927757,-0.011728085,0.040771686,0.2295088917016983,0.4724754989147186,0.4578235149383545,0.4009639918804168,0.0674333274364471,0.1025768518447876,0.0,0.0,0.0,-0.2215739637613296,0.2655154764652252,0.4003199934959411,0.8878140449523926,1.2604990005493164,0.4381730556488037,1,1,1,2,3,3
The nasal septum can depart from the center line of the nose in a condition that is known as a deviated septum caused by trauma .,6,You can hurt your nose and it might be crooked.,"If you hit your nose, it might break.","If you get hurt in the nose, the thin wall between your nostrils might break and become crooked.",0.2856527,0.2743306,0.31912017,0.04414551,0.059649955,0.18064278,0.4763141870498657,0.4310139417648315,0.5481858253479004,0.0542660877108573,0.5035033822059631,0.1498152762651443,0.0,0.0,0.0,0.2145323753356933,0.0485220216214656,0.6570822596549988,3.629717081785202,3.947795599699021,2.900201290845871,1,1,1,2,2,4
"Cattle have been domesticated since the neolithic era , but can survive for months or even years with little or no supervision .",6,Some people keep cows as pets. They can live alone.,People have kept cattle as pets for a long time. They can take care of themselves.,People have kept cattle for thousands of years. They are easy to care for.,0.34066102,0.31176713,0.36634532,-0.06758576,-0.009417557,0.056511004,0.6625421047210693,0.7440252900123596,0.7541543841362,0.4537010490894317,0.4036071002483368,0.0594828426837921,0.0,0.0,0.0,0.577039361000061,0.8769745826721191,0.8074650764465332,3.323066234588623,3.09427547454834,3.116230010986328,1,1,1,2,3,3
Ophiuroids in general are mostly scavengers or detritivores .,6,Ophiuroids mainly eat dead things.,Most ophiuroids eat dead things.,Sea stars mainly eat dead things.,0.67275566,0.45374855,0.26467997,0.39095986,0.18643679,-0.030907374,0.7944436073303223,0.7684186697006226,0.301651269197464,0.5974509119987488,0.6549248099327087,0.4943778812885284,0.0,0.0,0.0,0.4677801430225372,0.2228044718503952,0.0247122235596179,0.452089786529541,0.5834453105926514,1.2803165912628174,1,1,1,4,4,2
"Blossom died on July 8 , 2011 at the age of 87 of cerebrovascular disease .",6,She died from a stroke in 2011.,"She died on July 8, 2011, at the age of 87.","Blossom died on July 8, 2011, after a stroke when she was 87 years old.",0.68445307,0.9105199,0.6693331,0.12156233,0.4456658,0.39961374,0.5497575402259827,0.5758759379386902,0.9110587239265442,0.0360063277184963,0.8561182618141174,0.3649554848670959,0.0,0.0,0.0,0.4810701906681061,0.538146436214447,0.8329015970230103,2.3718721866607666,2.001622200012207,0.6427340507507324,1,1,1,1,1,2
A description of any thermodynamic system employs the four laws of thermodynamics that form an axiomatic basis .,6,There are four important rules for machines that turn heat into energy.,We use four main rules to explain things.,"When we talk about machines that change energy, there are four important rules to follow.",0.26261654,0.38181618,0.29331914,0.08165621,0.063620865,0.14216854,0.5160617232322693,0.4239587485790252,0.4644920527935028,0.407283067703247,0.7879970073699951,0.3207754790782928,0.0,0.0,0.0,0.5889957547187805,0.2030138075351715,0.507463812828064,3.9870953261852256,4.2326376140117645,3.842301338911057,1,1,1,3,2,3
"However , recent research has shown that at least some prokaryotes have microcompartments such as carboxysomes .",6,Some small animals live inside their bodies.,Some tiny living things make their own food.,Some tiny living things have special parts inside them that help them live.,0.20535661,0.22503284,0.21302518,-0.20958947,-0.15217647,-0.08248958,0.1963651329278946,0.3176832795143127,0.3694974482059479,0.7949264049530029,0.6916056275367737,0.7313913702964783,0.0,0.0,0.0,0.0147697059437632,0.0014407439157366,0.3512356281280517,2.142738580703736,2.5230014324188232,2.2541067600250244,1,1,1,2,2,3
The serous fluid contains the enzyme amylase which acts in the digestion of carbohydrates .,6,Your body uses carbs.,This liquid has an enzyme that breaks down sugar.,Stomach juice has an enzyme that breaks down carbohydrates.,0.46446466,0.55996275,0.48285785,0.06959739,0.29500896,0.35441765,0.4154537618160248,0.5429885983467102,0.5370979905128479,0.8066612482070923,0.5438364744186401,0.6934375166893005,0.0,0.0,0.0,-0.0383319444954395,0.6891081929206848,0.5787800550460815,3.003373622894287,2.634649991989136,2.2160120010375977,1,1,1,2,4,5
"Saliva contains the enzyme amylase , which hydrolyses starch into maltose and dextrin .",6,Saliva helps us eat.,Saliva has an enzyme that helps turn starch into sugar.,Saliva contains an enzyme that breaks down starch into two sugars.,0.4231521,0.6208928,0.6356364,-0.16221304,0.19647054,0.23929559,0.5620062947273254,0.8548120856285095,0.8556756377220154,0.2673608064651489,0.2640720307826996,0.6112331748008728,0.0,0.0,0.0,0.1706175506114959,1.065185785293579,0.986250340938568,3.4043221473693848,1.823472023010254,1.340365648269653,1,1,1,1,5,5
The nectar of some eucalypts produces high-quality monofloral honey .,6,Some eucalyptus flowers make honey.,Some eucalyptus flowers make good honey.,Some eucalyptus flowers make good honey.,0.64768827,0.6186027,0.618602,0.28853083,0.28873175,0.28873175,0.5887178778648376,0.5790649056434631,0.5790649056434631,0.9503876566886902,0.925157368183136,0.925157368183136,0.0,0.0,0.0,0.3482645153999328,0.4939102232456207,0.4939102232456207,1.4722673892974854,1.568506956100464,1.5685079097747805,1,1,1,4,4,4
Stratigraphic contour lines may be used to illustrate the surface of a selected stratum illustrating the subsurface topographic trends of the strata .,6,These pictures show the rocks under the ground.,These lines show how the ground was a long time ago.,"This map shows what the ground looks like underneath. It helps us understand how the different layers fit together.  Original sentence: B1 level language learner Can read straightforward factual texts on subjects related to their field of interest with a satisfactory level of comprehension. Simplified sentence: B1 level learners can understand simple factual texts about things they are interested in. Original sentence: B1 level language learner Can read straightforward factual texts on subjects related to their field of interest with a satisfactory level of comprehension. Simplified sentence: B1 level learners can understand simple factual texts about things they are interested in. Original sentence: The bushtit is one of the smallest passerines in North America , at 11 cm in length and 5.3 g in weight . Simplified sentence: The bushtit is one of the smallest birds in North America. It is 11 cm long and weighs 5.3 grams. Original sentence: Nautiluses are the only cephalopods who have an external shell . Simplified sentence: Nautiluses are the only animals with an external shell. Original sentence: What is unusual is the overall tilt of the plateaus and hills . Simplified sentence: What is unusual is the way the land slopes. Original sentence: This map shows the",0.3233786,0.2075831,-0.40076897,-0.021819133,-0.054239385,-0.11388651,0.3694353997707367,0.3692500293254852,0.2612285315990448,0.0044097444042563,0.0021268757991492,0.3115000128746032,0.0,0.0,0.0,0.2491241246461868,0.0950741022825241,-0.9116212129592896,4.886851787567139,5.075516223907471,0.9735965877771378,1,1,1,2,2,4
Potassium chromate is a carcinogen and strong oxidant .,6,Potassium chromate is very bad for you and can give you cancer.,Potassium chromate is very bad for you. It can cause cancer and catch fire easily.,Potassium chromate is a chemical that can cause cancer and is very dangerous.,0.5005025,0.41295457,0.57801914,0.46659145,0.4353926,0.5269948,0.8603499531745911,0.8377521634101868,0.8882092237472534,0.8187681436538696,0.1402656883001327,0.7598245143890381,0.0,0.0,0.0,0.891274094581604,1.0375921726226809,0.8783797025680542,2.636546790599823,2.859294354915619,1.4693443179130554,1,1,1,4,4,5
The two testable structural consequences of the cosmological principle are homogeneity and isotropy .,6,Two big things about the universe are that it looks the same everywhere and that everything in the universe is the same.,This idea changes how we think about the universe in two ways.,There are two ideas about the universe. One is that it looks the same everywhere. The other is that it has no beginning or end.,0.19622812,0.28163198,0.17189479,0.17091253,0.13037643,0.1455788,0.4606213271617889,0.4433880150318146,0.4356563091278076,0.007396322209388,0.1964650303125381,0.2075753659009933,0.0,0.0,0.0,0.680479884147644,0.2398706078529358,0.7663176655769348,2.960032269358635,3.340068146586418,3.241059347987175,1,1,1,3,3,3
